0	-1.20055845118103	0.518196873555635	0.246398015953379	0.100870473088648	0.876172720783766	-0.459521490434436	0.104816558053388
7	7.82057229089127	-1.30578524047517	0.849841269259462	0.00919899645952884	-0.917192642083615	-0.392975953622594	-0.0651378203981975
11	0.0602600299670679	3.54406335360209	0.64121989759932	0.237469287438955	-0.73919703417576	0.481647702599606	0.406462264877709
2	-0.319704523064439	4.23394337534131	1.09820177072665	0.148481024282152	-0.800223865504507	0.580099088143681	0.0328663724803681
13	1.80107715717092	3.18249811097551	0.549537045362802	0.0404524568120346	-0.798065221282114	0.591355214368801	0.108418226127489
14	-3.91094954800916	-2.6408340102178	1.28327320689291	0.0342234636207786	-0.813538237412492	-0.514735295593012	-0.268387530031385
1	2.57306689395857	-2.36945626295539	3.1659314548026	0.229182354150615	-0.851538978549234	-0.464026400672718	-0.0838827517194719
9	4.18445362652885	-2.78235877813797	2.98730023565688	0.184202535210879	-0.329822127565701	0.908475062081242	0.178773185255515
3	3.29983339278568	1.93680522578435	-2.69582079725018	0.0141168985914447	-0.994231508115002	-0.0671696573134364	0.0824175866057862
5	4.10508565732313	1.71782876374849	-2.10212646956138	0.0274708004765526	0.740911904390593	0.668284987638091	-0.0607460315661688
